Gene.stable.ID	Protein.stable.ID	Transcript.stable.ID	Gene.name	depth
ENSG00000181017	ENSP00000502530	ENST00000641377	OR56B2P	1460
ENSG00000181019	ENSP00000319788	ENST00000320623	NQO1	191
ENSG00000181023	ENSP00000322939	ENST00000317121	OR56B1	1460
ENSG00000181026	ENSP00000331944	ENST00000332810	AEN	107
ENSG00000181027	ENSP00000326570	ENST00000318584	FKRP	168
ENSG00000181029	ENSP00000470262	ENST00000596148	TRAPPC5	208
ENSG00000181031	ENSP00000328977	ENST00000331302	RPH3AL	101
ENSG00000181035	ENSP00000326693	ENST00000318596	SLC25A42	250
ENSG00000181036	ENSP00000357086	ENST00000368106	FCRL6	682
ENSG00000181038	ENSP00000341543	ENST00000341249	METTL23	191
ENSG00000181045	ENSP00000355384	ENST00000361193	SLC26A11	1346
ENSG00000181061	ENSP00000319393	ENST00000321331	HIGD1A	364
ENSG00000181072	ENSP00000505686	ENST00000680005	CHRM2	260
ENSG00000181074	ENSP00000493338	ENST00000641350	OR52N4	645
ENSG00000181085	ENSP00000337691	ENST00000338033	MAPK15	200
ENSG00000181090	ENSP00000417980	ENST00000460843	EHMT1	312
ENSG00000181092	ENSP00000320709	ENST00000320741	ADIPOQ	172
ENSG00000181104	ENSP00000321326	ENST00000319211	F2R	781
ENSG00000181109	ENSP00000501796	ENST00000438474	OR52P1P	645
ENSG00000181135	ENSP00000351482	ENST00000358656	ZNF707	18
ENSG00000181143	ENSP00000381008	ENST00000397910	MUC16	100
ENSG00000181163	ENSP00000296930	ENST00000296930	NPM1	408
ENSG00000181191	ENSP00000363699	ENST00000374571	PJA1	212
ENSG00000181192	ENSP00000263035	ENST00000263035	DHTKD1	664
ENSG00000181195	ENSP00000400894	ENST00000451791	PENK	665
ENSG00000181214	ENSP00000502842	ENST00000412796	OR8G2P	1382
ENSG00000181215	ENSP00000437121	ENST00000531445	C4orf50	71
ENSG00000181218	ENSP00000355656	ENST00000366695	H2AW	416
ENSG00000181220	ENSP00000493970	ENST00000644635	ZNF746	112
ENSG00000181222	ENSP00000502190	ENST00000674977	POLR2A	198
ENSG00000181234	ENSP00000410852	ENST00000435159	TMEM132C	365
ENSG00000181240	ENSP00000322649	ENST00000321510	SLC25A41	81
ENSG00000181264	ENSP00000364236	ENST00000375095	TLCD5	298
ENSG00000181273	ENSP00000322784	ENST00000326855	OR5AK2	1402
ENSG00000181274	ENSP00000360058	ENST00000371019	FRAT2	120
ENSG00000181282	ENSP00000502518	ENST00000527486	OR5AK3P	1402
ENSG00000181284	ENSP00000315387	ENST00000323206	TMEM102	1024
ENSG00000181291	ENSP00000487800	ENST00000631683	TMEM132E	203
ENSG00000181315	ENSP00000418897	ENST00000415922	ZNF322	77
ENSG00000181322	ENSP00000335444	ENST00000333911	NME9	97
ENSG00000181323	ENSP00000315554	ENST00000323675	SPEM1	78
ENSG00000181333	ENSP00000313699	ENST00000315765	HEPHL1	179
ENSG00000181350	ENSP00000419502	ENST00000470794	LRRC75A	194
ENSG00000181371	ENSP00000323354	ENST00000327216	OR5M8	741
ENSG00000181374	ENSP00000225844	ENST00000225844	CCL13	1220
ENSG00000181378	ENSP00000340776	ENST00000341552	CFAP65	191
ENSG00000181381	ENSP00000507872	ENST00000682922	DDX60L	20
ENSG00000181392	ENSP00000316130	ENST00000324444	SYNE4	92
ENSG00000181396	ENSP00000320116	ENST00000313056	OGFOD3	187
ENSG00000181404	ENSP00000485627	ENST00000442898	WASHC1	213
ENSG00000181408	ENSP00000323516	ENST00000313135	UTS2R	361
ENSG00000181409	ENSP00000324196	ENST00000326724	AATK	404
ENSG00000181418	ENSP00000390590	ENST00000421952	DDN	91
ENSG00000181433	ENSP00000359743	ENST00000370709	SAGE1	500
ENSG00000181444	ENSP00000304769	ENST00000302017	ZNF467	89
ENSG00000181449	ENSP00000323588	ENST00000325404	SOX2	160
ENSG00000181450	ENSP00000344828	ENST00000343776	ZNF678	156
ENSG00000181458	ENSP00000319009	ENST00000323523	TMEM45A	221
ENSG00000181467	ENSP00000319096	ENST00000323534	RAP2B	228
ENSG00000181472	ENSP00000323183	ENST00000325144	ZBTB2	210
ENSG00000181481	ENSP00000328340	ENST00000328381	RNF135	74
ENSG00000181499	ENSP00000325203	ENST00000321252	OR6T1	1071
ENSG00000181513	ENSP00000314440	ENST00000321854	ACBD4	181
ENSG00000181518	ENSP00000493391	ENST00000641687	OR8D4	1382
ENSG00000181523	ENSP00000314606	ENST00000326317	SGSH	205
ENSG00000181541	ENSP00000324701	ENST00000317605	MAB21L2	1024
ENSG00000181544	ENSP00000498215	ENST00000650831	FANCB	182
ENSG00000181552	ENSP00000314810	ENST00000326783	EDDM3B	83
ENSG00000181555	ENSP00000386759	ENST00000409792	SETD2	160
ENSG00000181562	ENSP00000315098	ENST00000326842	EDDM3A	83
ENSG00000181585	ENSP00000494576	ENST00000643606	TMIE	85
ENSG00000181588	ENSP00000384398	ENST00000402693	MEX3D	167
ENSG00000181609	ENSP00000326232	ENST00000322641	OR52D1	876
ENSG00000181610	ENSP00000320184	ENST00000313608	MRPS23	196
ENSG00000181616	ENSP00000326259	ENST00000322653	OR52H1	828
ENSG00000181617	ENSP00000318437	ENST00000317987	FDCSP	43
ENSG00000181619	ENSP00000378548	ENST00000395116	GPR135	827
ENSG00000181625	ENSP00000328940	ENST00000330181	SLX1B	175
ENSG00000181626	ENSP00000467740	ENST00000587848	ANKRD62	317
ENSG00000181631	ENSP00000320376	ENST00000325602	P2RY13	1131
ENSG00000181634	ENSP00000363157	ENST00000374045	TNFSF15	1257
ENSG00000181638	ENSP00000327427	ENST00000330701	ZFP41	1132
ENSG00000181649	ENSP00000319231	ENST00000314222	PHLDA2	502
ENSG00000181652	ENSP00000491504	ENST00000639579	ATG9B	384
ENSG00000181656	ENSP00000314223	ENST00000315033	GPR88	165
ENSG00000181666	ENSP00000315505	ENST00000324411	ZNF875	54
ENSG00000181690	ENSP00000325546	ENST00000316981	PLAG1	207
ENSG00000181693	ENSP00000493316	ENST00000641600	OR8H1	994
ENSG00000181698	ENSP00000493364	ENST00000641665	OR5T1	301
ENSG00000181704	ENSP00000417573	ENST00000462683	YIPF6	788
ENSG00000181718	ENSP00000493233	ENST00000641661	OR5T2	301
ENSG00000181722	ENSP00000501561	ENST00000675478	ZBTB20	202
ENSG00000181733	ENSP00000493322	ENST00000641125	OR2Z1	1045
ENSG00000181744	ENSP00000320081	ENST00000315691	DIPK2A	368
ENSG00000181751	ENSP00000326110	ENST00000319933	MACIR	167
ENSG00000181752	ENSP00000323853	ENST00000313447	OR8K5	926
ENSG00000181754	ENSP00000358880	ENST00000369864	AMIGO1	664
ENSG00000181761	ENSP00000323928	ENST00000313472	OR8H3	994
ENSG00000181767	ENSP00000323982	ENST00000313503	OR8H2	994
ENSG00000181773	ENSP00000363136	ENST00000374024	GPR3	677
ENSG00000181778	ENSP00000366528	ENST00000377311	TMEM252	123
ENSG00000181781	ENSP00000318029	ENST00000315489	ODF3L2	240
ENSG00000181785	ENSP00000493325	ENST00000641320	OR5AS1	1076
ENSG00000181786	ENSP00000316674	ENST00000324436	ACTL9	97
ENSG00000181788	ENSP00000322457	ENST00000312960	SIAH2	204
ENSG00000181789	ENSP00000325002	ENST00000314797	COPG1	352
ENSG00000181790	ENSP00000430945	ENST00000517894	ADGRB1	274
ENSG00000181803	ENSP00000313110	ENST00000320704	OR6S1	1071
ENSG00000181804	ENSP00000320246	ENST00000316549	SLC9A9	165
ENSG00000181817	ENSP00000319341	ENST00000315732	LSM10	182
ENSG00000181826	ENSP00000398778	ENST00000454158	RELL1	194
ENSG00000181827	ENSP00000453281	ENST00000559447	RFX7	977
ENSG00000181830	ENSP00000313318	ENST00000314134	SLC35C1	192
ENSG00000181847	ENSP00000373167	ENST00000383671	TIGIT	92
ENSG00000181852	ENSP00000342755	ENST00000345093	RNF41	5
ENSG00000181856	ENSP00000320935	ENST00000317370	SLC2A4	190
ENSG00000181867	ENSP00000313691	ENST00000321339	FTMT	73
ENSG00000181873	ENSP00000355672	ENST00000366711	IBA57	192
ENSG00000181885	ENSP00000353475	ENST00000360325	CLDN7	166
ENSG00000181894	ENSP00000470008	ENST00000598312	ZNF329	73
ENSG00000181896	ENSP00000468049	ENST00000592502	ZNF101	915
ENSG00000181903	ENSP00000324769	ENST00000314259	OR4C6	140
ENSG00000181904	ENSP00000378427	ENST00000394976	C5orf24	254
ENSG00000181915	ENSP00000362888	ENST00000373783	ADO	247
ENSG00000181924	ENSP00000347919	ENST00000355693	COA4	147
ENSG00000181927	ENSP00000493384	ENST00000641760	OR4P4	79
ENSG00000181929	ENSP00000447433	ENST00000548065	PRKAG1	784
ENSG00000181938	ENSP00000318196	ENST00000318129	GINS3	190
ENSG00000181939	ENSP00000493126	ENST00000642128	OR4C15	274
ENSG00000181958	ENSP00000493060	ENST00000641526	OR4A15	58
ENSG00000181961	ENSP00000325128	ENST00000314721	OR4A16	104
ENSG00000181963	ENSP00000318956	ENST00000325719	OR52K2	1460
ENSG00000181965	ENSP00000317580	ENST00000314744	NEUROG1	119
ENSG00000181982	ENSP00000488929	ENST00000635206	CCDC149	265
ENSG00000181991	ENSP00000317376	ENST00000325844	MRPS11	196
ENSG00000182004	ENSP00000400591	ENST00000414487	SNRPE	426
ENSG00000182010	ENSP00000362894	ENST00000373789	RTKN2	201
ENSG00000182013	ENSP00000318131	ENST00000313683	PNMA8A	1425
ENSG00000182022	ENSP00000402394	ENST00000435907	CHST15	261
ENSG00000182035	ENSP00000416834	ENST00000416116	ADIG	73
ENSG00000182040	ENSP00000480279	ENST00000614341	USH1G	462
ENSG00000182050	ENSP00000446647	ENST00000552808	MGAT4C	288
ENSG00000182053	ENSP00000330216	ENST00000332682	TRIM49B	15
ENSG00000182054	ENSP00000331897	ENST00000330062	IDH2	498
ENSG00000182070	ENSP00000369725	ENST00000380367	OR52A1	1431
ENSG00000182077	ENSP00000495205	ENST00000642324	PTCHD3	327
ENSG00000182083	ENSP00000322435	ENST00000319423	OR6B2	565
ENSG00000182087	ENSP00000349087	ENST00000356663	TMEM259	190
ENSG00000182093	ENSP00000496813	ENST00000649170	GET1	528
ENSG00000182095	ENSP00000395538	ENST00000430969	TNRC18	196
ENSG00000182103	ENSP00000365295	ENST00000329203	FAM181B	223
ENSG00000182107	ENSP00000450842	ENST00000555868	TMEM30B	617
ENSG00000182108	ENSP00000330509	ENST00000331808	DEXI	174
ENSG00000182111	ENSP00000394248	ENST00000420713	ZNF716	233
ENSG00000182117	ENSP00000332198	ENST00000328848	NOP10	232
ENSG00000182118	ENSP00000355614	ENST00000366654	FAM89A	456
ENSG00000182132	ENSP00000329686	ENST00000328939	KCNIP1	273
ENSG00000182134	ENSP00000357815	ENST00000368824	TDRKH	136
ENSG00000182141	ENSP00000349401	ENST00000356929	ZNF708	233
ENSG00000182149	ENSP00000368076	ENST00000378799	IST1	236
ENSG00000182150	ENSP00000499221	ENST00000653738	ERCC6L2	54
ENSG00000182154	ENSP00000360498	ENST00000371443	MRPL41	189
ENSG00000182156	ENSP00000332656	ENST00000328313	ENPP7	289
ENSG00000182158	ENSP00000329140	ENST00000330387	CREB3L2	205
ENSG00000182162	ENSP00000370697	ENST00000381297	P2RY8	781
ENSG00000182168	ENSP00000406022	ENST00000453304	UNC5C	1022
ENSG00000182170	ENSP00000330612	ENST00000332314	MRGPRG	1079
ENSG00000182173	ENSP00000327487	ENST00000333213	TSEN54	202
ENSG00000182175	ENSP00000330005	ENST00000329082	RGMA	699
ENSG00000182177	ENSP00000386532	ENST00000409749	ASB18	100
ENSG00000182179	ENSP00000333266	ENST00000333486	UBA7	97
ENSG00000182180	ENSP00000362036	ENST00000372945	MRPS16	221
ENSG00000182183	ENSP00000429726	ENST00000517870	SHISAL2A	229
ENSG00000182185	ENSP00000418859	ENST00000471583	RAD51B	150
ENSG00000182187	ENSP00000260988	ENST00000260988	CRYGB	139
ENSG00000182195	ENSP00000359557	ENST00000370526	LDOC1	89
ENSG00000182196	ENSP00000313422	ENST00000315580	ARL6IP4	186
ENSG00000182197	ENSP00000367446	ENST00000378204	EXT1	316
ENSG00000182199	ENSP00000333667	ENST00000328923	SHMT2	460
ENSG00000182208	ENSP00000328694	ENST00000329957	MOB2	983
ENSG00000182218	ENSP00000330601	ENST00000330710	HHIPL1	158
ENSG00000182220	ENSP00000490083	ENST00000636580	ATP6AP2	237
ENSG00000182223	ENSP00000329803	ENST00000327939	ZAR1	371
ENSG00000182224	ENSP00000331479	ENST00000332439	CYB5D1	201
ENSG00000182230	ENSP00000253490	ENST00000253490	FAM153B	9
ENSG00000182240	ENSP00000332979	ENST00000330333	BACE2	201
ENSG00000182247	ENSP00000379931	ENST00000396703	UBE2E2	176
ENSG00000182253	ENSP00000336775	ENST00000336292	SYNM	203
ENSG00000182255	ENSP00000328511	ENST00000328224	KCNA4	174
ENSG00000182256	ENSP00000479113	ENST00000615808	GABRG3	294
ENSG00000182261	ENSP00000327763	ENST00000328600	NLRP10	250
ENSG00000182263	ENSP00000333836	ENST00000333129	FIGN	263
ENSG00000182264	ENSP00000327786	ENST00000332955	IZUMO1	97
ENSG00000182271	ENSP00000332404	ENST00000328886	TMIGD1	183
ENSG00000182272	ENSP00000328277	ENST00000329962	B4GALNT4	811
ENSG00000182287	ENSP00000500695	ENST00000672987	AP1S2	991
ENSG00000182307	ENSP00000330361	ENST00000331434	C8orf33	190
ENSG00000182308	ENSP00000327796	ENST00000333141	DCAF4L1	7
ENSG00000182310	ENSP00000490829	ENST00000637797	SPACA6	81
ENSG00000182315	ENSP00000333183	ENST00000333843	MBD3L3	787
ENSG00000182318	ENSP00000332433	ENST00000329665	ZSCAN22	60
ENSG00000182324	ENSP00000341479	ENST00000342291	KCNJ14	947
ENSG00000182325	ENSP00000330098	ENST00000331890	FBXL6	171
ENSG00000182326	ENSP00000354057	ENST00000360817	C1S	192
ENSG00000182327	ENSP00000328070	ENST00000331264	GLTPD2	78
ENSG00000182329	ENSP00000419834	ENST00000498697	KIAA2012	120
ENSG00000182330	ENSP00000349931	ENST00000357367	PRAMEF8	1398
ENSG00000182333	ENSP00000238983	ENST00000238983	LIPF	105
ENSG00000182334	ENSP00000492944	ENST00000641167	OR5P3	1270
ENSG00000182346	ENSP00000365103	ENST00000375936	DAOA	8
ENSG00000182348	ENSP00000329638	ENST00000333190	ZNF804B	158
ENSG00000182359	ENSP00000432163	ENST00000531837	KBTBD3	196
ENSG00000182362	ENSP00000380813	ENST00000397701	YBEY	614
ENSG00000182372	ENSP00000328182	ENST00000331222	CLN8	1355
ENSG00000182378	ENSP00000371073	ENST00000381657	PLCXD1	213
ENSG00000182379	ENSP00000333593	ENST00000349394	NXPH4	956
ENSG00000182389	ENSP00000438949	ENST00000539935	CACNB4	1041
ENSG00000182393	ENSP00000329991	ENST00000333625	IFNL1	242
ENSG00000182400	ENSP00000330289	ENST00000330149	TRAPPC6B	364
ENSG00000182405	ENSP00000380872	ENST00000397766	PGBD4	223
ENSG00000182415	ENSP00000250838	ENST00000250838	CDY2A	230
ENSG00000182446	ENSP00000331487	ENST00000331134	NPLOC4	210
ENSG00000182447	ENSP00000330808	ENST00000327928	OTOL1	349
ENSG00000182450	ENSP00000402797	ENST00000422670	KCNK4	242
ENSG00000182459	ENSP00000331500	ENST00000333437	TEX19	69
ENSG00000182463	ENSP00000360552	ENST00000371497	TSHZ2	738
ENSG00000182472	ENSP00000331636	ENST00000328867	CAPN12	19
ENSG00000182473	ENSP00000468404	ENST00000589210	EXOC7	222
ENSG00000182481	ENSP00000332455	ENST00000330459	KPNA2	576
ENSG00000182484	ENSP00000504557	ENST00000359512	WASH6P	213
ENSG00000182489	ENSP00000362047	ENST00000372956	XKRX	416
ENSG00000182492	ENSP00000327336	ENST00000331595	BGN	406
ENSG00000182504	ENSP00000342510	ENST00000341893	CEP97	215
ENSG00000182508	ENSP00000361036	ENST00000371968	LHFPL1	813
ENSG00000182511	ENSP00000331504	ENST00000328850	FES	196
ENSG00000182512	ENSP00000328570	ENST00000331334	GLRX5	207
ENSG00000182518	ENSP00000364101	ENST00000358460	FAM104B	128
ENSG00000182521	ENSP00000247219	ENST00000247219	TBPL2	217
ENSG00000182533	ENSP00000341940	ENST00000343849	CAV3	820
ENSG00000182534	ENSP00000391466	ENST00000449428	MXRA7	14
ENSG00000182541	ENSP00000332687	ENST00000331728	LIMK2	204
ENSG00000182544	ENSP00000332624	ENST00000329548	MFSD5	190
ENSG00000182545	ENSP00000392996	ENST00000430083	RNASE10	71
ENSG00000182551	ENSP00000333666	ENST00000327435	ADI1	197
ENSG00000182552	ENSP00000388920	ENST00000326397	RWDD4	213
ENSG00000182557	ENSP00000347721	ENST00000355530	SPNS3	562
ENSG00000182566	ENSP00000327599	ENST00000328853	CLEC4G	96
ENSG00000182568	ENSP00000341024	ENST00000338745	SATB1	544
ENSG00000182575	ENSP00000329295	ENST00000328741	NXPH3	956
ENSG00000182578	ENSP00000501699	ENST00000675795	CSF1R	274
ENSG00000182580	ENSP00000332118	ENST00000330394	EPHB3	279
ENSG00000182583	ENSP00000370447	ENST00000381059	VCX	35
ENSG00000182585	ENSP00000411898	ENST00000413830	EPGN	109
ENSG00000182591	ENSP00000330720	ENST00000332378	KRTAP11-1	72
ENSG00000182600	ENSP00000333208	ENST00000331342	SNORC	96
ENSG00000182601	ENSP00000330606	ENST00000331351	HS3ST4	190
ENSG00000182606	ENSP00000328998	ENST00000327628	TRAK1	292
ENSG00000182612	ENSP00000484664	ENST00000611590	TSPAN10	201
ENSG00000182613	ENSP00000493207	ENST00000641492	OR2V2	684
ENSG00000182621	ENSP00000338185	ENST00000338037	PLCB1	297
ENSG00000182628	ENSP00000333433	ENST00000330137	SKA2	236
ENSG00000182631	ENSP00000328708	ENST00000330120	RXFP3	1444
ENSG00000182634	ENSP00000492905	ENST00000641585	OR10G7	1184
ENSG00000182636	ENSP00000497916	ENST00000649030	NDN	69
ENSG00000182645	ENSP00000329860	ENST00000333254	CCDC172	170
ENSG00000182652	ENSP00000492928	ENST00000642117	OR4Q3	71
ENSG00000182667	ENSP00000507313	ENST00000683400	NTM	211
ENSG00000182670	ENSP00000347889	ENST00000355666	TTC3	252
ENSG00000182674	ENSP00000430846	ENST00000523207	KCNB2	231
ENSG00000182676	ENSP00000331065	ENST00000330261	PPP1R27	263
ENSG00000182685	ENSP00000332389	ENST00000328540	BRICD5	477
ENSG00000182687	ENSP00000329684	ENST00000329003	GALR2	938
ENSG00000182698	ENSP00000330269	ENST00000333527	RESP18	73
ENSG00000182700	ENSP00000327344	ENST00000333305	IGIP	70
ENSG00000182704	ENSP00000332668	ENST00000333090	TSKU	204
ENSG00000182712	ENSP00000358496	ENST00000369484	CMC4	132
ENSG00000182718	ENSP00000387545	ENST00000451270	ANXA2	349
ENSG00000182732	ENSP00000451030	ENST00000553525	RGS6	263
ENSG00000182742	ENSP00000328928	ENST00000332503	HOXB4	174
ENSG00000182747	ENSP00000333591	ENST00000331858	SLC35D3	197
ENSG00000182749	ENSP00000502514	ENST00000675840	PAQR7	182
ENSG00000182752	ENSP00000330658	ENST00000328252	PAPPA	218
ENSG00000182759	ENSP00000328364	ENST00000333480	MAFA	161
ENSG00000182768	ENSP00000368389	ENST00000379095	NGRN	169
ENSG00000182771	ENSP00000330148	ENST00000327946	GRID1	287
ENSG00000182774	ENSP00000498019	ENST00000647841	RPS17	430
ENSG00000182782	ENSP00000375066	ENST00000328880	HCAR2	702
ENSG00000182783	ENSP00000492895	ENST00000641069	OR2T29	1223
ENSG00000182791	ENSP00000328487	ENST00000333861	CCDC87	113
ENSG00000182793	ENSP00000360028	ENST00000370989	GSTA5	46
ENSG00000182795	ENSP00000352447	ENST00000359470	C1orf116	249
ENSG00000182798	ENSP00000382884	ENST00000400004	MAGEB17	9
ENSG00000182809	ENSP00000328521	ENST00000329146	CRIP2	288
ENSG00000182810	ENSP00000332340	ENST00000332395	DDX28	179
ENSG00000182816	ENSP00000382777	ENST00000399889	KRTAP13-2	98
ENSG00000182827	ENSP00000355777	ENST00000366812	ACBD3	426
ENSG00000182831	ENSP00000331720	ENST00000327827	C16orf72	334
ENSG00000182836	ENSP00000367032	ENST00000377801	PLCXD3	200
ENSG00000182853	ENSP00000328397	ENST00000328739	VMO1	369
ENSG00000182854	ENSP00000333184	ENST00000332238	OR4F15	64
ENSG00000182858	ENSP00000333813	ENST00000330817	ALG12	671
ENSG00000182866	ENSP00000337825	ENST00000336890	LCK	119
ENSG00000182870	ENSP00000329846	ENST00000328957	GALNT9	232
ENSG00000182871	ENSP00000498485	ENST00000651438	COL18A1	253
ENSG00000182872	ENSP00000366829	ENST00000377604	RBM10	178
ENSG00000182885	ENSP00000332900	ENST00000333493	ADGRG3	605
ENSG00000182890	ENSP00000327589	ENST00000328078	GLUD2	381
ENSG00000182896	ENSP00000460828	ENST00000576060	TMEM95	87
ENSG00000182898	ENSP00000357796	ENST00000368806	TCHHL1	66
ENSG00000182899	ENSP00000495672	ENST00000647248	RPL35A	502
ENSG00000182901	ENSP00000404399	ENST00000440928	RGS7	228
ENSG00000182902	ENSP00000329033	ENST00000327451	SLC25A18	94
ENSG00000182903	ENSP00000428878	ENST00000511833	ZNF721	663
ENSG00000182916	ENSP00000329794	ENST00000332431	TCEAL7	582
ENSG00000182919	ENSP00000346403	ENST00000354421	C11orf54	208
ENSG00000182923	ENSP00000502085	ENST00000675561	CEP63	534
ENSG00000182931	ENSP00000327628	ENST00000330523	WFDC10B	36
ENSG00000182934	ENSP00000328023	ENST00000332118	SRPRA	210
ENSG00000182938	ENSP00000328090	ENST00000328801	OTOP3	180
ENSG00000182944	ENSP00000381031	ENST00000397938	EWSR1	331
ENSG00000182950	ENSP00000329584	ENST00000332145	ODF3L1	101
ENSG00000182952	ENSP00000366798	ENST00000377575	HMGN4	1062
ENSG00000182957	ENSP00000371542	ENST00000382108	SPATA13	378
ENSG00000182963	ENSP00000467201	ENST00000592524	GJC1	722
ENSG00000182968	ENSP00000330218	ENST00000330949	SOX1	192
ENSG00000182973	ENSP00000330060	ENST00000328834	CNOT10	207
ENSG00000182974	ENSP00000329467	ENST00000332663	OR4M2B	120
ENSG00000182979	ENSP00000333633	ENST00000331320	MTA1	1252
ENSG00000182983	ENSP00000405047	ENST00000440367	ZNF662	45
ENSG00000182985	ENSP00000329797	ENST00000331581	CADM1	277
ENSG00000182986	ENSP00000506814	ENST00000682928	ZNF320	23
ENSG00000182993	ENSP00000331691	ENST00000330828	C12orf60	55
ENSG00000183010	ENSP00000328858	ENST00000329875	PYCR1	713
ENSG00000183011	ENSP00000460172	ENST00000575771	NAA38	186
ENSG00000183018	ENSP00000333292	ENST00000329078	SPNS2	562
ENSG00000183019	ENSP00000329920	ENST00000333598	MCEMP1	77
ENSG00000183020	ENSP00000413234	ENST00000448903	AP2A2	992
ENSG00000183023	ENSP00000383886	ENST00000406785	SLC8A1	297
ENSG00000183024	ENSP00000331545	ENST00000328890	OR1G1	30
ENSG00000183032	ENSP00000329452	ENST00000331299	SLC25A21	202
ENSG00000183034	ENSP00000332528	ENST00000331427	OTOP2	247
ENSG00000183035	ENSP00000331556	ENST00000329312	CYLC1	138
ENSG00000183036	ENSP00000329403	ENST00000328619	PCP4	166
ENSG00000183044	ENSP00000268251	ENST00000268251	ABAT	230
ENSG00000183048	ENSP00000345580	ENST00000350690	SLC25A10	240
ENSG00000183049	ENSP00000478874	ENST00000619168	CAMK1D	287
ENSG00000183054	ENSP00000330842	ENST00000329516	RGPD6	41
ENSG00000183060	ENSP00000506747	ENST00000684762	LYSMD4	194
ENSG00000183066	ENSP00000332983	ENST00000328823	WBP2NL	398
ENSG00000183067	ENSP00000369962	ENST00000380588	IGSF5	36
ENSG00000183072	ENSP00000327758	ENST00000329198	NKX2-5	235
ENSG00000183077	ENSP00000386890	ENST00000409257	AFMID	186
ENSG00000183087	ENSP00000331831	ENST00000327773	GAS6	144
ENSG00000183090	ENSP00000332886	ENST00000329798	FREM3	159
ENSG00000183091	ENSP00000380505	ENST00000397345	NEB	314
ENSG00000183092	ENSP00000451125	ENST00000554140	BEGAIN	115
ENSG00000183098	ENSP00000366246	ENST00000377047	GPC6	492
ENSG00000183111	ENSP00000328083	ENST00000333677	ARHGEF37	663
ENSG00000183114	ENSP00000331397	ENST00000332947	FAM43B	153
ENSG00000183117	ENSP00000489225	ENST00000635120	CSMD1	243
ENSG00000183128	ENSP00000358798	ENST00000369783	CALHM3	1125
ENSG00000183134	ENSP00000332812	ENST00000332539	PTGDR2	205
